home_visits,clinicians_meet_each_other,social_infectivity_multiple_if_symptomatic,iteration,day,n_people_infected,n_clinicians_infected,n_patients_infected,n_family_infected,n_contacts
False,False,0.1,44,31,1271,1,415,855,561100
False,False,0.1,44,32,1271,1,415,855,579200
False,False,0.1,44,33,1271,1,415,855,597300
False,False,0.1,44,34,1271,1,415,855,615400
False,False,0.1,44,35,1271,1,415,855,633500
False,False,0.1,44,36,1271,1,415,855,651600
False,False,0.1,44,37,1271,1,415,855,669700
False,False,0.1,44,38,1271,1,415,855,687800
False,False,0.1,44,39,1271,1,415,855,705900
False,False,0.1,44,40,1271,1,415,855,724000
False,False,0.1,44,41,1271,1,415,855,742100
False,False,0.1,44,42,1271,1,415,855,760200
False,False,0.1,44,43,1271,1,415,855,778300
False,False,0.1,44,44,1271,1,415,855,796400
False,False,0.1,44,45,1271,1,415,855,814500
False,False,0.1,44,46,1271,1,415,855,832600
False,False,0.1,44,47,1271,1,415,855,850700
False,False,0.1,44,48,1271,1,415,855,868800
False,False,0.1,44,49,1271,1,415,855,886900
False,False,0.1,44,50,1271,1,415,855,905000
False,False,0.1,44,51,1271,1,415,855,923100
False,False,0.1,44,52,1271,1,415,855,941200
False,False,0.1,44,53,1271,1,415,855,959300
False,False,0.1,44,54,1271,1,415,855,977400
False,False,0.1,44,55,1271,1,415,855,995500
False,False,0.1,44,56,1271,1,415,855,1013600
False,False,0.1,44,57,1271,1,415,855,1031700
False,False,0.1,44,58,1271,1,415,855,1049800
False,False,0.1,44,59,1271,1,415,855,1067900
False,False,0.1,44,60,1271,1,415,855,1086000
False,False,0.1,45,1,909,0,323,586,18100
False,False,0.1,45,2,909,0,323,586,36200
False,False,0.1,45,3,909,0,323,586,54300
False,False,0.1,45,4,909,0,323,586,72400
False,False,0.1,45,5,979,0,345,634,90500
False,False,0.1,45,6,1021,0,359,662,108600
False,False,0.1,45,7,1084,0,377,707,126700
False,False,0.1,45,8,1136,0,395,741,144800
False,False,0.1,45,9,1190,0,412,778,162900
False,False,0.1,45,10,1242,0,425,817,181000
False,False,0.1,45,11,1295,0,437,858,199100
False,False,0.1,45,12,1302,0,442,860,217200
False,False,0.1,45,13,1305,0,444,861,235300
False,False,0.1,45,14,1310,0,445,865,253400
False,False,0.1,45,15,1317,0,447,870,271500
False,False,0.1,45,16,1321,0,449,872,289600
False,False,0.1,45,17,1323,0,449,874,307700
False,False,0.1,45,18,1327,0,449,878,325800
False,False,0.1,45,19,1328,0,449,879,343900
False,False,0.1,45,20,1334,0,451,883,362000
False,False,0.1,45,21,1338,0,453,885,380100
False,False,0.1,45,22,1338,0,453,885,398200
False,False,0.1,45,23,1338,0,453,885,416300
False,False,0.1,45,24,1338,0,453,885,434400
False,False,0.1,45,25,1338,0,453,885,452500
False,False,0.1,45,26,1338,0,453,885,470600
False,False,0.1,45,27,1338,0,453,885,488700
False,False,0.1,45,28,1338,0,453,885,506800
False,False,0.1,45,29,1338,0,453,885,524900
False,False,0.1,45,30,1338,0,453,885,543000
False,False,0.1,45,31,1338,0,453,885,561100
False,False,0.1,45,32,1338,0,453,885,579200
False,False,0.1,45,33,1338,0,453,885,597300
False,False,0.1,45,34,1338,0,453,885,615400
False,False,0.1,45,35,1338,0,453,885,633500
False,False,0.1,45,36,1338,0,453,885,651600
False,False,0.1,45,37,1338,0,453,885,669700
False,False,0.1,45,38,1338,0,453,885,687800
False,False,0.1,45,39,1338,0,453,885,705900
False,False,0.1,45,40,1338,0,453,885,724000
False,False,0.1,45,41,1338,0,453,885,742100
False,False,0.1,45,42,1338,0,453,885,760200
False,False,0.1,45,43,1338,0,453,885,778300
False,False,0.1,45,44,1338,0,453,885,796400
False,False,0.1,45,45,1338,0,453,885,814500
False,False,0.1,45,46,1338,0,453,885,832600
False,False,0.1,45,47,1338,0,453,885,850700
False,False,0.1,45,48,1338,0,453,885,868800
False,False,0.1,45,49,1338,0,453,885,886900
False,False,0.1,45,50,1338,0,453,885,905000
False,False,0.1,45,51,1338,0,453,885,923100
False,False,0.1,45,52,1338,0,453,885,941200
False,False,0.1,45,53,1338,0,453,885,959300
False,False,0.1,45,54,1338,0,453,885,977400
False,False,0.1,45,55,1338,0,453,885,995500
False,False,0.1,45,56,1338,0,453,885,1013600
False,False,0.1,45,57,1338,0,453,885,1031700
False,False,0.1,45,58,1338,0,453,885,1049800
False,False,0.1,45,59,1338,0,453,885,1067900
False,False,0.1,45,60,1338,0,453,885,1086000
False,False,0.1,46,1,965,0,336,629,18100
False,False,0.1,46,2,965,0,336,629,36200
False,False,0.1,46,3,965,0,336,629,54300
False,False,0.1,46,4,965,0,336,629,72400
False,False,0.1,46,5,1022,0,361,661,90500
False,False,0.1,46,6,1073,0,379,694,108600
False,False,0.1,46,7,1127,2,401,724,126700
False,False,0.1,46,8,1177,2,421,754,144800
False,False,0.1,46,9,1224,2,433,789,162900
False,False,0.1,46,10,1280,2,448,830,181000
False,False,0.1,46,11,1338,2,470,866,199100
False,False,0.1,46,12,1345,2,473,870,217200
False,False,0.1,46,13,1350,2,476,872,235300
False,False,0.1,46,14,1354,2,476,876,253400
False,False,0.1,46,15,1358,2,477,879,271500
False,False,0.1,46,16,1366,2,478,886,289600
False,False,0.1,46,17,1371,2,480,889,307700
False,False,0.1,46,18,1379,2,481,896,325800
False,False,0.1,46,19,1383,2,481,900,343900
False,False,0.1,46,20,1387,2,482,903,362000
False,False,0.1,46,21,1390,2,484,904,380100
False,False,0.1,46,22,1391,2,484,905,398200
False,False,0.1,46,23,1391,2,484,905,416300
False,False,0.1,46,24,1391,2,484,905,434400
False,False,0.1,46,25,1391,2,484,905,452500
False,False,0.1,46,26,1391,2,484,905,470600
False,False,0.1,46,27,1391,2,484,905,488700
False,False,0.1,46,28,1391,2,484,905,506800
False,False,0.1,46,29,1391,2,484,905,524900
False,False,0.1,46,30,1391,2,484,905,543000
False,False,0.1,46,31,1391,2,484,905,561100
False,False,0.1,46,32,1391,2,484,905,579200
False,False,0.1,46,33,1391,2,484,905,597300
False,False,0.1,46,34,1391,2,484,905,615400
False,False,0.1,46,35,1391,2,484,905,633500
False,False,0.1,46,36,1391,2,484,905,651600
False,False,0.1,46,37,1391,2,484,905,669700
False,False,0.1,46,38,1391,2,484,905,687800
False,False,0.1,46,39,1391,2,484,905,705900
False,False,0.1,46,40,1391,2,484,905,724000
False,False,0.1,46,41,1391,2,484,905,742100
False,False,0.1,46,42,1391,2,484,905,760200
False,False,0.1,46,43,1391,2,484,905,778300
False,False,0.1,46,44,1391,2,484,905,796400
False,False,0.1,46,45,1391,2,484,905,814500
False,False,0.1,46,46,1391,2,484,905,832600
False,False,0.1,46,47,1391,2,484,905,850700
False,False,0.1,46,48,1391,2,484,905,868800
False,False,0.1,46,49,1391,2,484,905,886900
False,False,0.1,46,50,1391,2,484,905,905000
False,False,0.1,46,51,1391,2,484,905,923100
False,False,0.1,46,52,1391,2,484,905,941200
False,False,0.1,46,53,1391,2,484,905,959300
False,False,0.1,46,54,1391,2,484,905,977400
False,False,0.1,46,55,1391,2,484,905,995500
False,False,0.1,46,56,1391,2,484,905,1013600
False,False,0.1,46,57,1391,2,484,905,1031700
False,False,0.1,46,58,1391,2,484,905,1049800
False,False,0.1,46,59,1391,2,484,905,1067900
False,False,0.1,46,60,1391,2,484,905,1086000
False,False,0.1,47,1,934,1,302,631,18100
False,False,0.1,47,2,934,1,302,631,36200
False,False,0.1,47,3,934,1,302,631,54300
False,False,0.1,47,4,934,1,302,631,72400
False,False,0.1,47,5,987,1,326,660,90500
False,False,0.1,47,6,1054,1,351,702,108600
False,False,0.1,47,7,1109,1,372,736,126700
False,False,0.1,47,8,1150,1,386,763,144800
False,False,0.1,47,9,1192,1,398,793,162900
False,False,0.1,47,10,1254,1,418,835,181000
False,False,0.1,47,11,1294,1,428,865,199100
False,False,0.1,47,12,1298,1,428,869,217200
False,False,0.1,47,13,1301,2,429,870,235300
False,False,0.1,47,14,1307,2,431,874,253400
False,False,0.1,47,15,1314,2,433,879,271500
False,False,0.1,47,16,1322,2,434,886,289600
False,False,0.1,47,17,1328,2,437,889,307700
False,False,0.1,47,18,1334,2,441,891,325800
False,False,0.1,47,19,1336,2,441,893,343900
False,False,0.1,47,20,1340,2,444,894,362000
False,False,0.1,47,21,1340,2,444,894,380100
False,False,0.1,47,22,1341,2,444,895,398200
False,False,0.1,47,23,1341,2,444,895,416300
False,False,0.1,47,24,1341,2,444,895,434400
False,False,0.1,47,25,1341,2,444,895,452500
False,False,0.1,47,26,1341,2,444,895,470600
False,False,0.1,47,27,1341,2,444,895,488700
False,False,0.1,47,28,1341,2,444,895,506800
False,False,0.1,47,29,1341,2,444,895,524900
False,False,0.1,47,30,1341,2,444,895,543000
False,False,0.1,47,31,1341,2,444,895,561100
False,False,0.1,47,32,1341,2,444,895,579200
False,False,0.1,47,33,1341,2,444,895,597300
False,False,0.1,47,34,1341,2,444,895,615400
False,False,0.1,47,35,1341,2,444,895,633500
False,False,0.1,47,36,1341,2,444,895,651600
False,False,0.1,47,37,1341,2,444,895,669700
False,False,0.1,47,38,1341,2,444,895,687800
False,False,0.1,47,39,1341,2,444,895,705900
False,False,0.1,47,40,1341,2,444,895,724000
False,False,0.1,47,41,1341,2,444,895,742100
False,False,0.1,47,42,1341,2,444,895,760200
False,False,0.1,47,43,1341,2,444,895,778300
False,False,0.1,47,44,1341,2,444,895,796400
False,False,0.1,47,45,1341,2,444,895,814500
False,False,0.1,47,46,1341,2,444,895,832600
False,False,0.1,47,47,1341,2,444,895,850700
False,False,0.1,47,48,1341,2,444,895,868800
False,False,0.1,47,49,1341,2,444,895,886900
False,False,0.1,47,50,1341,2,444,895,905000
False,False,0.1,47,51,1341,2,444,895,923100
False,False,0.1,47,52,1341,2,444,895,941200
False,False,0.1,47,53,1341,2,444,895,959300
False,False,0.1,47,54,1341,2,444,895,977400
False,False,0.1,47,55,1341,2,444,895,995500
False,False,0.1,47,56,1341,2,444,895,1013600
False,False,0.1,47,57,1341,2,444,895,1031700
False,False,0.1,47,58,1341,2,444,895,1049800
False,False,0.1,47,59,1341,2,444,895,1067900
False,False,0.1,47,60,1341,2,444,895,1086000
False,False,0.1,48,1,934,2,327,605,18100
False,False,0.1,48,2,934,2,327,605,36200
False,False,0.1,48,3,934,2,327,605,54300
False,False,0.1,48,4,934,2,327,605,72400
False,False,0.1,48,5,984,2,345,637,90500
False,False,0.1,48,6,1044,2,367,675,108600
False,False,0.1,48,7,1098,2,384,712,126700
False,False,0.1,48,8,1145,2,400,743,144800
False,False,0.1,48,9,1187,2,412,773,162900
False,False,0.1,48,10,1236,2,429,805,181000
False,False,0.1,48,11,1310,2,447,861,199100
False,False,0.1,48,12,1313,2,448,863,217200
False,False,0.1,48,13,1317,2,448,867,235300
False,False,0.1,48,14,1321,2,451,868,253400
False,False,0.1,48,15,1328,2,452,874,271500
False,False,0.1,48,16,1333,2,452,879,289600
False,False,0.1,48,17,1339,2,454,883,307700
False,False,0.1,48,18,1343,2,454,887,325800
False,False,0.1,48,19,1347,2,455,890,343900
False,False,0.1,48,20,1354,2,457,895,362000
False,False,0.1,48,21,1356,2,457,897,380100
False,False,0.1,48,22,1358,2,457,899,398200
False,False,0.1,48,23,1358,2,457,899,416300
False,False,0.1,48,24,1358,2,457,899,434400
False,False,0.1,48,25,1358,2,457,899,452500
False,False,0.1,48,26,1358,2,457,899,470600
False,False,0.1,48,27,1358,2,457,899,488700
False,False,0.1,48,28,1358,2,457,899,506800
False,False,0.1,48,29,1358,2,457,899,524900
False,False,0.1,48,30,1358,2,457,899,543000
False,False,0.1,48,31,1358,2,457,899,561100
False,False,0.1,48,32,1358,2,457,899,579200
False,False,0.1,48,33,1358,2,457,899,597300
False,False,0.1,48,34,1358,2,457,899,615400
False,False,0.1,48,35,1358,2,457,899,633500
False,False,0.1,48,36,1358,2,457,899,651600
False,False,0.1,48,37,1358,2,457,899,669700
False,False,0.1,48,38,1358,2,457,899,687800
False,False,0.1,48,39,1358,2,457,899,705900
False,False,0.1,48,40,1358,2,457,899,724000
False,False,0.1,48,41,1358,2,457,899,742100
False,False,0.1,48,42,1358,2,457,899,760200
False,False,0.1,48,43,1358,2,457,899,778300
False,False,0.1,48,44,1358,2,457,899,796400
False,False,0.1,48,45,1358,2,457,899,814500
False,False,0.1,48,46,1358,2,457,899,832600
False,False,0.1,48,47,1358,2,457,899,850700
False,False,0.1,48,48,1358,2,457,899,868800
False,False,0.1,48,49,1358,2,457,899,886900
False,False,0.1,48,50,1358,2,457,899,905000
False,False,0.1,48,51,1358,2,457,899,923100
False,False,0.1,48,52,1358,2,457,899,941200
False,False,0.1,48,53,1358,2,457,899,959300
False,False,0.1,48,54,1358,2,457,899,977400
False,False,0.1,48,55,1358,2,457,899,995500
False,False,0.1,48,56,1358,2,457,899,1013600
False,False,0.1,48,57,1358,2,457,899,1031700
False,False,0.1,48,58,1358,2,457,899,1049800
False,False,0.1,48,59,1358,2,457,899,1067900
False,False,0.1,48,60,1358,2,457,899,1086000
False,False,0.1,49,1,902,2,299,601,18100
False,False,0.1,49,2,902,2,299,601,36200
False,False,0.1,49,3,902,2,299,601,54300
False,False,0.1,49,4,902,2,299,601,72400
False,False,0.1,49,5,979,2,326,651,90500
False,False,0.1,49,6,1029,2,346,681,108600
False,False,0.1,49,7,1092,2,365,725,126700
False,False,0.1,49,8,1146,2,382,762,144800
False,False,0.1,49,9,1183,2,394,787,162900
False,False,0.1,49,10,1242,2,420,820,181000
False,False,0.1,49,11,1287,2,432,853,199100
False,False,0.1,49,12,1293,2,433,858,217200
False,False,0.1,49,13,1301,2,435,864,235300
False,False,0.1,49,14,1305,2,437,866,253400
False,False,0.1,49,15,1314,2,437,875,271500
False,False,0.1,49,16,1320,2,437,881,289600
False,False,0.1,49,17,1324,2,438,884,307700
False,False,0.1,49,18,1328,2,439,887,325800
False,False,0.1,49,19,1333,2,441,890,343900
False,False,0.1,49,20,1336,2,441,893,362000
False,False,0.1,49,21,1337,2,441,894,380100
False,False,0.1,49,22,1338,2,442,894,398200
False,False,0.1,49,23,1338,2,442,894,416300
False,False,0.1,49,24,1338,2,442,894,434400
False,False,0.1,49,25,1338,2,442,894,452500
False,False,0.1,49,26,1338,2,442,894,470600
False,False,0.1,49,27,1338,2,442,894,488700
False,False,0.1,49,28,1338,2,442,894,506800
False,False,0.1,49,29,1338,2,442,894,524900
False,False,0.1,49,30,1338,2,442,894,543000
False,False,0.1,49,31,1338,2,442,894,561100
False,False,0.1,49,32,1338,2,442,894,579200
False,False,0.1,49,33,1338,2,442,894,597300
False,False,0.1,49,34,1338,2,442,894,615400
False,False,0.1,49,35,1338,2,442,894,633500
False,False,0.1,49,36,1338,2,442,894,651600
False,False,0.1,49,37,1338,2,442,894,669700
False,False,0.1,49,38,1338,2,442,894,687800
False,False,0.1,49,39,1338,2,442,894,705900
False,False,0.1,49,40,1338,2,442,894,724000
False,False,0.1,49,41,1338,2,442,894,742100
False,False,0.1,49,42,1338,2,442,894,760200
False,False,0.1,49,43,1338,2,442,894,778300
False,False,0.1,49,44,1338,2,442,894,796400
False,False,0.1,49,45,1338,2,442,894,814500
False,False,0.1,49,46,1338,2,442,894,832600
False,False,0.1,49,47,1338,2,442,894,850700
False,False,0.1,49,48,1338,2,442,894,868800
False,False,0.1,49,49,1338,2,442,894,886900
False,False,0.1,49,50,1338,2,442,894,905000
False,False,0.1,49,51,1338,2,442,894,923100
False,False,0.1,49,52,1338,2,442,894,941200
False,False,0.1,49,53,1338,2,442,894,959300
False,False,0.1,49,54,1338,2,442,894,977400
False,False,0.1,49,55,1338,2,442,894,995500
False,False,0.1,49,56,1338,2,442,894,1013600
False,False,0.1,49,57,1338,2,442,894,1031700
False,False,0.1,49,58,1338,2,442,894,1049800
False,False,0.1,49,59,1338,2,442,894,1067900
False,False,0.1,49,60,1338,2,442,894,1086000
False,False,0.1,50,1,934,0,329,605,18100
False,False,0.1,50,2,934,0,329,605,36200
False,False,0.1,50,3,934,0,329,605,54300
False,False,0.1,50,4,934,0,329,605,72400
False,False,0.1,50,5,981,0,344,637,90500
False,False,0.1,50,6,1044,0,363,681,108600
False,False,0.1,50,7,1102,0,379,723,126700
False,False,0.1,50,8,1151,0,394,757,144800
False,False,0.1,50,9,1197,0,410,787,162900
False,False,0.1,50,10,1238,0,423,815,181000
False,False,0.1,50,11,1307,0,444,863,199100
False,False,0.1,50,12,1311,0,446,865,217200
False,False,0.1,50,13,1316,0,449,867,235300
False,False,0.1,50,14,1320,0,449,871,253400
False,False,0.1,50,15,1327,0,454,873,271500
False,False,0.1,50,16,1336,0,457,879,289600
False,False,0.1,50,17,1341,0,459,882,307700
False,False,0.1,50,18,1347,0,461,886,325800
False,False,0.1,50,19,1348,0,461,887,343900
False,False,0.1,50,20,1352,0,463,889,362000
False,False,0.1,50,21,1356,0,463,893,380100
False,False,0.1,50,22,1356,0,463,893,398200
False,False,0.1,50,23,1356,0,463,893,416300
False,False,0.1,50,24,1356,0,463,893,434400
False,False,0.1,50,25,1356,0,463,893,452500
False,False,0.1,50,26,1356,0,463,893,470600
False,False,0.1,50,27,1356,0,463,893,488700
False,False,0.1,50,28,1356,0,463,893,506800
False,False,0.1,50,29,1356,0,463,893,524900
False,False,0.1,50,30,1356,0,463,893,543000
False,False,0.1,50,31,1356,0,463,893,561100
False,False,0.1,50,32,1356,0,463,893,579200
False,False,0.1,50,33,1356,0,463,893,597300
False,False,0.1,50,34,1356,0,463,893,615400
False,False,0.1,50,35,1356,0,463,893,633500
False,False,0.1,50,36,1356,0,463,893,651600
False,False,0.1,50,37,1356,0,463,893,669700
False,False,0.1,50,38,1356,0,463,893,687800
False,False,0.1,50,39,1356,0,463,893,705900
False,False,0.1,50,40,1356,0,463,893,724000
False,False,0.1,50,41,1356,0,463,893,742100
False,False,0.1,50,42,1356,0,463,893,760200
False,False,0.1,50,43,1356,0,463,893,778300
False,False,0.1,50,44,1356,0,463,893,796400
False,False,0.1,50,45,1356,0,463,893,814500
False,False,0.1,50,46,1356,0,463,893,832600
False,False,0.1,50,47,1356,0,463,893,850700
False,False,0.1,50,48,1356,0,463,893,868800
False,False,0.1,50,49,1356,0,463,893,886900
False,False,0.1,50,50,1356,0,463,893,905000
False,False,0.1,50,51,1356,0,463,893,923100
False,False,0.1,50,52,1356,0,463,893,941200
False,False,0.1,50,53,1356,0,463,893,959300
False,False,0.1,50,54,1356,0,463,893,977400
False,False,0.1,50,55,1356,0,463,893,995500
False,False,0.1,50,56,1356,0,463,893,1013600
False,False,0.1,50,57,1356,0,463,893,1031700
False,False,0.1,50,58,1356,0,463,893,1049800
False,False,0.1,50,59,1356,0,463,893,1067900
False,False,0.1,50,60,1356,0,463,893,1086000
False,False,1.0,1,1,958,1,322,635,18100
False,False,1.0,1,2,958,1,322,635,36200
False,False,1.0,1,3,958,1,322,635,54300
False,False,1.0,1,4,958,1,322,635,72400
False,False,1.0,1,5,1013,1,334,678,90500
False,False,1.0,1,6,1080,1,354,725,108600
False,False,1.0,1,7,1136,1,373,762,126700
False,False,1.0,1,8,1186,1,390,795,144800
False,False,1.0,1,9,1233,1,404,828,162900
False,False,1.0,1,10,1274,1,417,856,181000
False,False,1.0,1,11,1322,1,431,890,199100
False,False,1.0,1,12,1324,1,431,892,217200
False,False,1.0,1,13,1328,1,431,896,235300
False,False,1.0,1,14,1335,1,433,901,253400
False,False,1.0,1,15,1342,1,436,905,271500
False,False,1.0,1,16,1349,1,437,911,289600
False,False,1.0,1,17,1353,1,439,913,307700
False,False,1.0,1,18,1357,1,440,916,325800
False,False,1.0,1,19,1360,1,440,919,343900
False,False,1.0,1,20,1361,1,441,919,362000
False,False,1.0,1,21,1361,1,441,919,380100
False,False,1.0,1,22,1361,1,441,919,398200
False,False,1.0,1,23,1361,1,441,919,416300
False,False,1.0,1,24,1361,1,441,919,434400
False,False,1.0,1,25,1361,1,441,919,452500
False,False,1.0,1,26,1361,1,441,919,470600
False,False,1.0,1,27,1361,1,441,919,488700
False,False,1.0,1,28,1361,1,441,919,506800
False,False,1.0,1,29,1361,1,441,919,524900
False,False,1.0,1,30,1361,1,441,919,543000
False,False,1.0,1,31,1361,1,441,919,561100
False,False,1.0,1,32,1361,1,441,919,579200
False,False,1.0,1,33,1361,1,441,919,597300
False,False,1.0,1,34,1361,1,441,919,615400
False,False,1.0,1,35,1361,1,441,919,633500
False,False,1.0,1,36,1361,1,441,919,651600
False,False,1.0,1,37,1361,1,441,919,669700
False,False,1.0,1,38,1361,1,441,919,687800
False,False,1.0,1,39,1361,1,441,919,705900
False,False,1.0,1,40,1361,1,441,919,724000
False,False,1.0,1,41,1361,1,441,919,742100
False,False,1.0,1,42,1361,1,441,919,760200
False,False,1.0,1,43,1361,1,441,919,778300
False,False,1.0,1,44,1361,1,441,919,796400
False,False,1.0,1,45,1361,1,441,919,814500
False,False,1.0,1,46,1361,1,441,919,832600
False,False,1.0,1,47,1361,1,441,919,850700
False,False,1.0,1,48,1361,1,441,919,868800
False,False,1.0,1,49,1361,1,441,919,886900
False,False,1.0,1,50,1361,1,441,919,905000
False,False,1.0,1,51,1361,1,441,919,923100
False,False,1.0,1,52,1361,1,441,919,941200
False,False,1.0,1,53,1361,1,441,919,959300
False,False,1.0,1,54,1361,1,441,919,977400
False,False,1.0,1,55,1361,1,441,919,995500
False,False,1.0,1,56,1361,1,441,919,1013600
False,False,1.0,1,57,1361,1,441,919,1031700
False,False,1.0,1,58,1361,1,441,919,1049800
False,False,1.0,1,59,1361,1,441,919,1067900
False,False,1.0,1,60,1361,1,441,919,1086000
False,False,1.0,2,1,968,1,306,661,18100
False,False,1.0,2,2,968,1,306,661,36200
False,False,1.0,2,3,968,1,306,661,54300
False,False,1.0,2,4,968,1,306,661,72400
False,False,1.0,2,5,1028,1,323,704,90500
False,False,1.0,2,6,1093,1,345,747,108600
False,False,1.0,2,7,1160,1,366,793,126700
False,False,1.0,2,8,1207,1,381,825,144800
False,False,1.0,2,9,1253,1,397,855,162900
False,False,1.0,2,10,1310,1,422,887,181000
False,False,1.0,2,11,1367,1,443,923,199100
False,False,1.0,2,12,1371,1,444,926,217200
False,False,1.0,2,13,1378,1,448,929,235300
False,False,1.0,2,14,1382,1,450,931,253400
False,False,1.0,2,15,1390,1,454,935,271500
False,False,1.0,2,16,1399,1,459,939,289600
False,False,1.0,2,17,1405,1,461,943,307700
False,False,1.0,2,18,1412,1,462,949,325800
False,False,1.0,2,19,1416,1,462,953,343900
False,False,1.0,2,20,1419,1,463,955,362000
False,False,1.0,2,21,1422,1,464,957,380100
False,False,1.0,2,22,1422,1,464,957,398200
False,False,1.0,2,23,1422,1,464,957,416300
False,False,1.0,2,24,1422,1,464,957,434400
False,False,1.0,2,25,1422,1,464,957,452500
False,False,1.0,2,26,1422,1,464,957,470600
False,False,1.0,2,27,1422,1,464,957,488700
False,False,1.0,2,28,1422,1,464,957,506800
False,False,1.0,2,29,1422,1,464,957,524900
False,False,1.0,2,30,1422,1,464,957,543000
False,False,1.0,2,31,1422,1,464,957,561100
False,False,1.0,2,32,1422,1,464,957,579200
False,False,1.0,2,33,1422,1,464,957,597300
False,False,1.0,2,34,1422,1,464,957,615400
False,False,1.0,2,35,1422,1,464,957,633500
False,False,1.0,2,36,1422,1,464,957,651600
False,False,1.0,2,37,1422,1,464,957,669700
False,False,1.0,2,38,1422,1,464,957,687800
False,False,1.0,2,39,1422,1,464,957,705900
False,False,1.0,2,40,1422,1,464,957,724000
False,False,1.0,2,41,1422,1,464,957,742100
False,False,1.0,2,42,1422,1,464,957,760200
False,False,1.0,2,43,1422,1,464,957,778300
False,False,1.0,2,44,1422,1,464,957,796400
False,False,1.0,2,45,1422,1,464,957,814500
False,False,1.0,2,46,1422,1,464,957,832600
False,False,1.0,2,47,1422,1,464,957,850700
False,False,1.0,2,48,1422,1,464,957,868800
False,False,1.0,2,49,1422,1,464,957,886900
False,False,1.0,2,50,1422,1,464,957,905000
False,False,1.0,2,51,1422,1,464,957,923100
False,False,1.0,2,52,1422,1,464,957,941200
False,False,1.0,2,53,1422,1,464,957,959300
False,False,1.0,2,54,1422,1,464,957,977400
False,False,1.0,2,55,1422,1,464,957,995500
False,False,1.0,2,56,1422,1,464,957,1013600
False,False,1.0,2,57,1422,1,464,957,1031700
False,False,1.0,2,58,1422,1,464,957,1049800
False,False,1.0,2,59,1422,1,464,957,1067900
False,False,1.0,2,60,1422,1,464,957,1086000
False,False,1.0,3,1,904,1,304,599,18100
False,False,1.0,3,2,904,1,304,599,36200
False,False,1.0,3,3,904,1,304,599,54300
False,False,1.0,3,4,904,1,304,599,72400
False,False,1.0,3,5,958,2,318,638,90500
False,False,1.0,3,6,1003,2,336,665,108600
False,False,1.0,3,7,1061,2,352,707,126700
False,False,1.0,3,8,1123,2,367,754,144800
False,False,1.0,3,9,1167,2,381,784,162900
False,False,1.0,3,10,1213,2,396,815,181000
False,False,1.0,3,11,1256,2,411,843,199100
False,False,1.0,3,12,1261,2,413,846,217200
False,False,1.0,3,13,1265,2,414,849,235300
False,False,1.0,3,14,1267,2,415,850,253400
False,False,1.0,3,15,1275,2,416,857,271500
False,False,1.0,3,16,1279,2,417,860,289600
False,False,1.0,3,17,1286,2,418,866,307700
False,False,1.0,3,18,1292,2,420,870,325800
False,False,1.0,3,19,1298,2,420,876,343900
False,False,1.0,3,20,1298,2,420,876,362000
False,False,1.0,3,21,1299,2,421,876,380100
False,False,1.0,3,22,1299,2,421,876,398200
False,False,1.0,3,23,1299,2,421,876,416300
False,False,1.0,3,24,1299,2,421,876,434400
False,False,1.0,3,25,1299,2,421,876,452500
False,False,1.0,3,26,1299,2,421,876,470600
False,False,1.0,3,27,1299,2,421,876,488700
False,False,1.0,3,28,1299,2,421,876,506800
False,False,1.0,3,29,1299,2,421,876,524900
False,False,1.0,3,30,1299,2,421,876,543000
False,False,1.0,3,31,1299,2,421,876,561100
False,False,1.0,3,32,1299,2,421,876,579200
False,False,1.0,3,33,1299,2,421,876,597300
False,False,1.0,3,34,1299,2,421,876,615400
False,False,1.0,3,35,1299,2,421,876,633500
False,False,1.0,3,36,1299,2,421,876,651600
False,False,1.0,3,37,1299,2,421,876,669700
False,False,1.0,3,38,1299,2,421,876,687800
False,False,1.0,3,39,1299,2,421,876,705900
False,False,1.0,3,40,1299,2,421,876,724000
False,False,1.0,3,41,1299,2,421,876,742100
False,False,1.0,3,42,1299,2,421,876,760200
False,False,1.0,3,43,1299,2,421,876,778300
False,False,1.0,3,44,1299,2,421,876,796400
False,False,1.0,3,45,1299,2,421,876,814500
False,False,1.0,3,46,1299,2,421,876,832600
False,False,1.0,3,47,1299,2,421,876,850700
False,False,1.0,3,48,1299,2,421,876,868800
False,False,1.0,3,49,1299,2,421,876,886900
False,False,1.0,3,50,1299,2,421,876,905000
False,False,1.0,3,51,1299,2,421,876,923100
False,False,1.0,3,52,1299,2,421,876,941200
False,False,1.0,3,53,1299,2,421,876,959300
False,False,1.0,3,54,1299,2,421,876,977400
False,False,1.0,3,55,1299,2,421,876,995500
False,False,1.0,3,56,1299,2,421,876,1013600
False,False,1.0,3,57,1299,2,421,876,1031700
False,False,1.0,3,58,1299,2,421,876,1049800
False,False,1.0,3,59,1299,2,421,876,1067900
False,False,1.0,3,60,1299,2,421,876,1086000
False,False,1.0,4,1,833,3,292,538,18100
False,False,1.0,4,2,833,3,292,538,36200
False,False,1.0,4,3,833,3,292,538,54300
False,False,1.0,4,4,833,3,292,538,72400
False,False,1.0,4,5,874,3,305,566,90500
False,False,1.0,4,6,932,3,320,609,108600
False,False,1.0,4,7,979,3,338,638,126700
False,False,1.0,4,8,1017,3,354,660,144800
False,False,1.0,4,9,1058,3,366,689,162900
