home_visits,clinicians_meet_each_other,social_infectivity_multiple_if_symptomatic,p_external_infection_per_day,iteration,day,n_people_infected,n_clinicians_infected,n_patients_infected,n_family_infected,n_contacts
True,False,1.0,0.02,1,60,14325,15,4758,9552,1098000
False,True,0.1,0.0,1,1,880,2,295,583,18290
False,True,0.1,0.0,1,2,880,2,295,583,36580
False,True,0.1,0.0,1,3,880,2,295,583,54870
False,True,0.1,0.0,1,4,880,2,295,583,73160
False,True,0.1,0.0,1,5,938,2,317,619,91450
False,True,0.1,0.0,1,6,993,2,336,655,109740
False,True,0.1,0.0,1,7,1040,2,350,688,128030
False,True,0.1,0.0,1,8,1092,3,370,719,146320
False,True,0.1,0.0,1,9,1144,3,388,753,164610
False,True,0.1,0.0,1,10,1204,3,408,793,182900
False,True,0.1,0.0,1,11,1248,3,423,822,201190
False,True,0.1,0.0,1,12,1254,3,425,826,219480
False,True,0.1,0.0,1,13,1258,3,426,829,237770
False,True,0.1,0.0,1,14,1264,3,427,834,256060
False,True,0.1,0.0,1,15,1272,3,430,839,274350
False,True,0.1,0.0,1,16,1283,3,432,848,292640
False,True,0.1,0.0,1,17,1294,3,436,855,310930
False,True,0.1,0.0,1,18,1296,3,437,856,329220
False,True,0.1,0.0,1,19,1299,3,439,857,347510
False,True,0.1,0.0,1,20,1299,3,439,857,365800
False,True,0.1,0.0,1,21,1301,3,439,859,384090
False,True,0.1,0.0,1,22,1302,3,440,859,402380
False,True,0.1,0.0,1,23,1302,3,440,859,420670
False,True,0.1,0.0,1,24,1302,3,440,859,438960
False,True,0.1,0.0,1,25,1302,3,440,859,457250
False,True,0.1,0.0,1,26,1302,3,440,859,475540
False,True,0.1,0.0,1,27,1302,3,440,859,493830
False,True,0.1,0.0,1,28,1302,3,440,859,512120
False,True,0.1,0.0,1,29,1302,3,440,859,530410
False,True,0.1,0.0,1,30,1302,3,440,859,548700
False,True,0.1,0.0,1,31,1302,3,440,859,566990
False,True,0.1,0.0,1,32,1302,3,440,859,585280
False,True,0.1,0.0,1,33,1302,3,440,859,603570
False,True,0.1,0.0,1,34,1302,3,440,859,621860
False,True,0.1,0.0,1,35,1302,3,440,859,640150
False,True,0.1,0.0,1,36,1302,3,440,859,658440
False,True,0.1,0.0,1,37,1302,3,440,859,676730
False,True,0.1,0.0,1,38,1302,3,440,859,695020
False,True,0.1,0.0,1,39,1302,3,440,859,713310
False,True,0.1,0.0,1,40,1302,3,440,859,731600
False,True,0.1,0.0,1,41,1302,3,440,859,749890
False,True,0.1,0.0,1,42,1302,3,440,859,768180
False,True,0.1,0.0,1,43,1302,3,440,859,786470
False,True,0.1,0.0,1,44,1302,3,440,859,804760
False,True,0.1,0.0,1,45,1302,3,440,859,823050
False,True,0.1,0.0,1,46,1302,3,440,859,841340
False,True,0.1,0.0,1,47,1302,3,440,859,859630
False,True,0.1,0.0,1,48,1302,3,440,859,877920
False,True,0.1,0.0,1,49,1302,3,440,859,896210
False,True,0.1,0.0,1,50,1302,3,440,859,914500
False,True,0.1,0.0,1,51,1302,3,440,859,932790
False,True,0.1,0.0,1,52,1302,3,440,859,951080
False,True,0.1,0.0,1,53,1302,3,440,859,969370
False,True,0.1,0.0,1,54,1302,3,440,859,987660
False,True,0.1,0.0,1,55,1302,3,440,859,1005950
False,True,0.1,0.0,1,56,1302,3,440,859,1024240
False,True,0.1,0.0,1,57,1302,3,440,859,1042530
False,True,0.1,0.0,1,58,1302,3,440,859,1060820
False,True,0.1,0.0,1,59,1302,3,440,859,1079110
False,True,0.1,0.0,1,60,1302,3,440,859,1097400
False,True,0.1,0.02,1,1,1223,2,426,795,18290
False,True,0.1,0.02,1,2,1538,3,524,1011,36580
False,True,0.1,0.02,1,3,1870,3,635,1232,54870
False,True,0.1,0.02,1,4,2190,3,735,1452,73160
False,True,0.1,0.02,1,5,2548,3,836,1709,91450
False,True,0.1,0.02,1,6,2917,4,958,1955,109740
False,True,0.1,0.02,1,7,3301,5,1069,2227,128030
False,True,0.1,0.02,1,8,3675,6,1201,2468,146320
False,True,0.1,0.02,1,9,4045,7,1322,2716,164610
False,True,0.1,0.02,1,10,4466,7,1456,3003,182900
False,True,0.1,0.02,1,11,4854,8,1586,3260,201190
False,True,0.1,0.02,1,12,5216,9,1706,3501,219480
False,True,0.1,0.02,1,13,5586,9,1847,3730,237770
False,True,0.1,0.02,1,14,5932,10,1963,3959,256060
False,True,0.1,0.02,1,15,6279,11,2082,4186,274350
False,True,0.1,0.02,1,16,6587,11,2180,4396,292640
False,True,0.1,0.02,1,17,6911,11,2282,4618,310930
False,True,0.1,0.02,1,18,7238,11,2398,4829,329220
False,True,0.1,0.02,1,19,7534,13,2498,5023,347510
False,True,0.1,0.02,1,20,7841,14,2596,5231,365800
False,True,0.1,0.02,1,21,8105,15,2678,5412,384090
False,True,0.1,0.02,1,22,8395,15,2766,5614,402380
False,True,0.1,0.02,1,23,8676,15,2859,5802,420670
False,True,0.1,0.02,1,24,8940,15,2950,5975,438960
False,True,0.1,0.02,1,25,9212,15,3040,6157,457250
False,True,0.1,0.02,1,26,9454,15,3128,6311,475540
False,True,0.1,0.02,1,27,9663,15,3204,6444,493830
False,True,0.1,0.02,1,28,9873,15,3282,6576,512120
False,True,0.1,0.02,1,29,10070,16,3341,6713,530410
False,True,0.1,0.02,1,30,10285,16,3421,6848,548700
False,True,0.1,0.02,1,31,10514,16,3489,7009,566990
False,True,0.1,0.02,1,32,10723,16,3556,7151,585280
False,True,0.1,0.02,1,33,10932,16,3623,7293,603570
False,True,0.1,0.02,1,34,11110,16,3685,7409,621860
False,True,0.1,0.02,1,35,11289,16,3742,7531,640150
False,True,0.1,0.02,1,36,11466,16,3805,7645,658440
False,True,0.1,0.02,1,37,11648,16,3867,7765,676730
False,True,0.1,0.02,1,38,11819,16,3935,7868,695020
False,True,0.1,0.02,1,39,11965,16,3984,7965,713310
False,True,0.1,0.02,1,40,12113,16,4037,8060,731600
False,True,0.1,0.02,1,41,12278,16,4089,8173,749890
False,True,0.1,0.02,1,42,12395,16,4127,8252,768180
False,True,0.1,0.02,1,43,12533,16,4182,8335,786470
False,True,0.1,0.02,1,44,12657,16,4220,8421,804760
False,True,0.1,0.02,1,45,12784,16,4257,8511,823050
False,True,0.1,0.02,1,46,12915,16,4301,8598,841340
False,True,0.1,0.02,1,47,13051,16,4340,8695,859630
False,True,0.1,0.02,1,48,13169,16,4380,8773,877920
False,True,0.1,0.02,1,49,13301,16,4435,8850,896210
False,True,0.1,0.02,1,50,13401,16,4467,8918,914500
False,True,0.1,0.02,1,51,13515,16,4502,8997,932790
False,True,0.1,0.02,1,52,13628,16,4543,9069,951080
False,True,0.1,0.02,1,53,13732,16,4577,9139,969370
False,True,0.1,0.02,1,54,13834,16,4609,9209,987660
False,True,0.1,0.02,1,55,13925,16,4642,9267,1005950
False,True,0.1,0.02,1,56,14032,17,4675,9340,1024240
False,True,0.1,0.02,1,57,14126,17,4716,9393,1042530
False,True,0.1,0.02,1,58,14228,17,4753,9458,1060820
False,True,0.1,0.02,1,59,14321,17,4785,9519,1079110
False,True,0.1,0.02,1,60,14406,17,4809,9580,1097400
False,True,1.0,0.0,1,1,923,0,290,633,18290
False,True,1.0,0.0,1,2,923,0,290,633,36580
False,True,1.0,0.0,1,3,923,0,290,633,54870
False,True,1.0,0.0,1,4,923,0,290,633,73160
False,True,1.0,0.0,1,5,981,0,312,669,91450
False,True,1.0,0.0,1,6,1046,0,336,710,109740
False,True,1.0,0.0,1,7,1086,0,347,739,128030
False,True,1.0,0.0,1,8,1135,0,360,775,146320
False,True,1.0,0.0,1,9,1182,0,378,804,164610
False,True,1.0,0.0,1,10,1237,0,401,836,182900
False,True,1.0,0.0,1,11,1286,0,416,870,201190
False,True,1.0,0.0,1,12,1288,0,416,872,219480
False,True,1.0,0.0,1,13,1294,0,418,876,237770
False,True,1.0,0.0,1,14,1308,0,421,887,256060
False,True,1.0,0.0,1,15,1315,0,425,890,274350
False,True,1.0,0.0,1,16,1323,0,426,897,292640
False,True,1.0,0.0,1,17,1332,0,429,903,310930
False,True,1.0,0.0,1,18,1339,0,432,907,329220
False,True,1.0,0.0,1,19,1346,0,433,913,347510
False,True,1.0,0.0,1,20,1348,0,434,914,365800
False,True,1.0,0.0,1,21,1350,0,435,915,384090
False,True,1.0,0.0,1,22,1351,0,436,915,402380
False,True,1.0,0.0,1,23,1351,0,436,915,420670
False,True,1.0,0.0,1,24,1351,0,436,915,438960
False,True,1.0,0.0,1,25,1351,0,436,915,457250
False,True,1.0,0.0,1,26,1351,0,436,915,475540
False,True,1.0,0.0,1,27,1351,0,436,915,493830
False,True,1.0,0.0,1,28,1351,0,436,915,512120
False,True,1.0,0.0,1,29,1351,0,436,915,530410
False,True,1.0,0.0,1,30,1351,0,436,915,548700
False,True,1.0,0.0,1,31,1351,0,436,915,566990
False,True,1.0,0.0,1,32,1351,0,436,915,585280
False,True,1.0,0.0,1,33,1351,0,436,915,603570
False,True,1.0,0.0,1,34,1351,0,436,915,621860
False,True,1.0,0.0,1,35,1351,0,436,915,640150
False,True,1.0,0.0,1,36,1351,0,436,915,658440
False,True,1.0,0.0,1,37,1351,0,436,915,676730
False,True,1.0,0.0,1,38,1351,0,436,915,695020
False,True,1.0,0.0,1,39,1351,0,436,915,713310
False,True,1.0,0.0,1,40,1351,0,436,915,731600
False,True,1.0,0.0,1,41,1351,0,436,915,749890
False,True,1.0,0.0,1,42,1351,0,436,915,768180
False,True,1.0,0.0,1,43,1351,0,436,915,786470
False,True,1.0,0.0,1,44,1351,0,436,915,804760
False,True,1.0,0.0,1,45,1351,0,436,915,823050
False,True,1.0,0.0,1,46,1351,0,436,915,841340
False,True,1.0,0.0,1,47,1351,0,436,915,859630
False,True,1.0,0.0,1,48,1351,0,436,915,877920
False,True,1.0,0.0,1,49,1351,0,436,915,896210
False,True,1.0,0.0,1,50,1351,0,436,915,914500
False,True,1.0,0.0,1,51,1351,0,436,915,932790
False,True,1.0,0.0,1,52,1351,0,436,915,951080
False,True,1.0,0.0,1,53,1351,0,436,915,969370
False,True,1.0,0.0,1,54,1351,0,436,915,987660
False,True,1.0,0.0,1,55,1351,0,436,915,1005950
False,True,1.0,0.0,1,56,1351,0,436,915,1024240
False,True,1.0,0.0,1,57,1351,0,436,915,1042530
False,True,1.0,0.0,1,58,1351,0,436,915,1060820
False,True,1.0,0.0,1,59,1351,0,436,915,1079110
False,True,1.0,0.0,1,60,1351,0,436,915,1097400
False,True,1.0,0.02,1,1,1263,0,419,844,18290
False,True,1.0,0.02,1,2,1613,0,533,1080,36580
False,True,1.0,0.02,1,3,1922,0,638,1284,54870
False,True,1.0,0.02,1,4,2244,0,744,1500,73160
False,True,1.0,0.02,1,5,2614,0,867,1747,91450
False,True,1.0,0.02,1,6,2952,1,971,1980,109740
False,True,1.0,0.02,1,7,3347,1,1095,2251,128030
False,True,1.0,0.02,1,8,3729,1,1208,2520,146320
False,True,1.0,0.02,1,9,4144,1,1344,2799,164610
False,True,1.0,0.02,1,10,4524,2,1464,3058,182900
False,True,1.0,0.02,1,11,4894,2,1581,3311,201190
False,True,1.0,0.02,1,12,5289,2,1713,3574,219480
False,True,1.0,0.02,1,13,5645,2,1837,3806,237770
False,True,1.0,0.02,1,14,5987,2,1954,4031,256060
False,True,1.0,0.02,1,15,6327,2,2075,4250,274350
False,True,1.0,0.02,1,16,6658,3,2190,4465,292640
False,True,1.0,0.02,1,17,6964,3,2282,4679,310930
False,True,1.0,0.02,1,18,7265,3,2374,4888,329220
False,True,1.0,0.02,1,19,7543,3,2477,5063,347510
False,True,1.0,0.02,1,20,7828,3,2590,5235,365800
False,True,1.0,0.02,1,21,8112,4,2679,5429,384090
False,True,1.0,0.02,1,22,8365,5,2763,5597,402380
False,True,1.0,0.02,1,23,8650,7,2863,5780,420670
False,True,1.0,0.02,1,24,8872,7,2929,5936,438960
False,True,1.0,0.02,1,25,9098,7,2998,6093,457250
False,True,1.0,0.02,1,26,9353,7,3078,6268,475540
False,True,1.0,0.02,1,27,9602,7,3152,6443,493830
False,True,1.0,0.02,1,28,9835,8,3236,6591,512120
False,True,1.0,0.02,1,29,10045,9,3307,6729,530410
False,True,1.0,0.02,1,30,10242,9,3370,6863,548700
False,True,1.0,0.02,1,31,10465,11,3449,7005,566990
False,True,1.0,0.02,1,32,10669,11,3527,7131,585280
False,True,1.0,0.02,1,33,10860,11,3598,7251,603570
False,True,1.0,0.02,1,34,11051,11,3666,7374,621860
False,True,1.0,0.02,1,35,11219,11,3727,7481,640150
False,True,1.0,0.02,1,36,11398,12,3784,7602,658440
False,True,1.0,0.02,1,37,11552,12,3827,7713,676730
False,True,1.0,0.02,1,38,11699,12,3880,7807,695020
False,True,1.0,0.02,1,39,11867,12,3939,7916,713310
False,True,1.0,0.02,1,40,12024,12,3995,8017,731600
False,True,1.0,0.02,1,41,12186,13,4057,8116,749890
False,True,1.0,0.02,1,42,12341,13,4113,8215,768180
False,True,1.0,0.02,1,43,12487,13,4155,8319,786470
False,True,1.0,0.02,1,44,12625,13,4203,8409,804760
False,True,1.0,0.02,1,45,12751,13,4240,8498,823050
False,True,1.0,0.02,1,46,12872,13,4281,8578,841340
False,True,1.0,0.02,1,47,13006,13,4321,8672,859630
False,True,1.0,0.02,1,48,13143,14,4359,8770,877920
False,True,1.0,0.02,1,49,13250,14,4386,8850,896210
False,True,1.0,0.02,1,50,13356,14,4421,8921,914500
False,True,1.0,0.02,1,51,13478,14,4471,8993,932790
False,True,1.0,0.02,1,52,13582,14,4506,9062,951080
False,True,1.0,0.02,1,53,13697,14,4540,9143,969370
False,True,1.0,0.02,1,54,13797,15,4568,9214,987660
False,True,1.0,0.02,1,55,13907,15,4608,9284,1005950
False,True,1.0,0.02,1,56,14008,15,4648,9345,1024240
False,True,1.0,0.02,1,57,14100,15,4674,9411,1042530
False,True,1.0,0.02,1,58,14181,15,4703,9463,1060820
False,True,1.0,0.02,1,59,14266,15,4729,9522,1079110
False,True,1.0,0.02,1,60,14354,15,4750,9589,1097400
False,False,0.1,0.0,1,1,930,1,314,615,18100
False,False,0.1,0.0,1,2,930,1,314,615,36200
False,False,0.1,0.0,1,3,930,1,314,615,54300
False,False,0.1,0.0,1,4,930,1,314,615,72400
False,False,0.1,0.0,1,5,991,1,334,656,90500
False,False,0.1,0.0,1,6,1050,1,356,693,108600
False,False,0.1,0.0,1,7,1102,1,372,729,126700
False,False,0.1,0.0,1,8,1162,1,386,775,144800
False,False,0.1,0.0,1,9,1214,1,408,805,162900
False,False,0.1,0.0,1,10,1259,1,422,836,181000
False,False,0.1,0.0,1,11,1300,1,433,866,199100
False,False,0.1,0.0,1,12,1304,1,435,868,217200
False,False,0.1,0.0,1,13,1312,1,436,875,235300
False,False,0.1,0.0,1,14,1319,1,437,881,253400
False,False,0.1,0.0,1,15,1330,1,441,888,271500
False,False,0.1,0.0,1,16,1337,1,443,893,289600
False,False,0.1,0.0,1,17,1344,1,445,898,307700
False,False,0.1,0.0,1,18,1349,1,448,900,325800
False,False,0.1,0.0,1,19,1351,1,448,902,343900
False,False,0.1,0.0,1,20,1354,1,450,903,362000
False,False,0.1,0.0,1,21,1357,1,452,904,380100
False,False,0.1,0.0,1,22,1357,1,452,904,398200
False,False,0.1,0.0,1,23,1357,1,452,904,416300
False,False,0.1,0.0,1,24,1357,1,452,904,434400
False,False,0.1,0.0,1,25,1357,1,452,904,452500
False,False,0.1,0.0,1,26,1357,1,452,904,470600
False,False,0.1,0.0,1,27,1357,1,452,904,488700
False,False,0.1,0.0,1,28,1357,1,452,904,506800
False,False,0.1,0.0,1,29,1357,1,452,904,524900
False,False,0.1,0.0,1,30,1357,1,452,904,543000
False,False,0.1,0.0,1,31,1357,1,452,904,561100
False,False,0.1,0.0,1,32,1357,1,452,904,579200
False,False,0.1,0.0,1,33,1357,1,452,904,597300
False,False,0.1,0.0,1,34,1357,1,452,904,615400
False,False,0.1,0.0,1,35,1357,1,452,904,633500
False,False,0.1,0.0,1,36,1357,1,452,904,651600
False,False,0.1,0.0,1,37,1357,1,452,904,669700
False,False,0.1,0.0,1,38,1357,1,452,904,687800
False,False,0.1,0.0,1,39,1357,1,452,904,705900
False,False,0.1,0.0,1,40,1357,1,452,904,724000
False,False,0.1,0.0,1,41,1357,1,452,904,742100
False,False,0.1,0.0,1,42,1357,1,452,904,760200
False,False,0.1,0.0,1,43,1357,1,452,904,778300
False,False,0.1,0.0,1,44,1357,1,452,904,796400
False,False,0.1,0.0,1,45,1357,1,452,904,814500
False,False,0.1,0.0,1,46,1357,1,452,904,832600
False,False,0.1,0.0,1,47,1357,1,452,904,850700
False,False,0.1,0.0,1,48,1357,1,452,904,868800
False,False,0.1,0.0,1,49,1357,1,452,904,886900
False,False,0.1,0.0,1,50,1357,1,452,904,905000
False,False,0.1,0.0,1,51,1357,1,452,904,923100
False,False,0.1,0.0,1,52,1357,1,452,904,941200
False,False,0.1,0.0,1,53,1357,1,452,904,959300
False,False,0.1,0.0,1,54,1357,1,452,904,977400
False,False,0.1,0.0,1,55,1357,1,452,904,995500
False,False,0.1,0.0,1,56,1357,1,452,904,1013600
False,False,0.1,0.0,1,57,1357,1,452,904,1031700
False,False,0.1,0.0,1,58,1357,1,452,904,1049800
False,False,0.1,0.0,1,59,1357,1,452,904,1067900
False,False,0.1,0.0,1,60,1357,1,452,904,1086000
False,False,0.1,0.02,1,1,1244,1,421,822,18100
False,False,0.1,0.02,1,2,1561,1,538,1022,36200
False,False,0.1,0.02,1,3,1875,2,654,1219,54300
False,False,0.1,0.02,1,4,2187,2,749,1436,72400
False,False,0.1,0.02,1,5,2542,2,870,1670,90500
False,False,0.1,0.02,1,6,2911,2,1006,1903,108600
False,False,0.1,0.02,1,7,3326,2,1156,2168,126700
False,False,0.1,0.02,1,8,3703,2,1263,2438,144800
False,False,0.1,0.02,1,9,4081,3,1391,2687,162900
False,False,0.1,0.02,1,10,4505,4,1531,2970,181000
False,False,0.1,0.02,1,11,4882,5,1658,3219,199100
False,False,0.1,0.02,1,12,5270,5,1785,3480,217200
False,False,0.1,0.02,1,13,5628,5,1906,3717,235300
False,False,0.1,0.02,1,14,5984,6,2015,3963,253400
False,False,0.1,0.02,1,15,6313,6,2115,4192,271500
False,False,0.1,0.02,1,16,6641,6,2239,4396,289600
False,False,0.1,0.02,1,17,6990,6,2350,4634,307700
False,False,0.1,0.02,1,18,7297,6,2450,4841,325800
False,False,0.1,0.02,1,19,7578,6,2545,5027,343900
False,False,0.1,0.02,1,20,7872,6,2645,5221,362000
False,False,0.1,0.02,1,21,8151,7,2731,5413,380100
False,False,0.1,0.02,1,22,8442,7,2827,5608,398200
False,False,0.1,0.02,1,23,8708,7,2927,5774,416300
False,False,0.1,0.02,1,24,8994,7,3008,5979,434400
False,False,0.1,0.02,1,25,9261,7,3095,6159,452500
False,False,0.1,0.02,1,26,9463,7,3158,6298,470600
False,False,0.1,0.02,1,27,9683,7,3223,6453,488700
False,False,0.1,0.02,1,28,9912,7,3301,6604,506800
False,False,0.1,0.02,1,29,10123,7,3373,6743,524900
False,False,0.1,0.02,1,30,10362,7,3451,6904,543000
False,False,0.1,0.02,1,31,10549,7,3529,7013,561100
False,False,0.1,0.02,1,32,10753,8,3595,7150,579200
False,False,0.1,0.02,1,33,10951,8,3671,7272,597300
False,False,0.1,0.02,1,34,11122,9,3725,7388,615400
False,False,0.1,0.02,1,35,11287,9,3783,7495,633500
False,False,0.1,0.02,1,36,11476,9,3858,7609,651600
False,False,0.1,0.02,1,37,11636,10,3898,7728,669700
False,False,0.1,0.02,1,38,11796,10,3949,7837,687800
False,False,0.1,0.02,1,39,11962,10,4009,7943,705900
False,False,0.1,0.02,1,40,12108,10,4058,8040,724000
False,False,0.1,0.02,1,41,12258,10,4100,8148,742100
False,False,0.1,0.02,1,42,12391,10,4141,8240,760200
False,False,0.1,0.02,1,43,12547,10,4201,8336,778300
False,False,0.1,0.02,1,44,12666,10,4235,8421,796400
False,False,0.1,0.02,1,45,12788,10,4278,8500,814500
False,False,0.1,0.02,1,46,12901,10,4317,8574,832600
False,False,0.1,0.02,1,47,13040,10,4353,8677,850700
False,False,0.1,0.02,1,48,13160,10,4400,8750,868800
False,False,0.1,0.02,1,49,13256,10,4433,8813,886900
False,False,0.1,0.02,1,50,13375,10,4479,8886,905000
False,False,0.1,0.02,1,51,13480,10,4527,8943,923100
False,False,0.1,0.02,1,52,13565,10,4552,9003,941200
False,False,0.1,0.02,1,53,13675,10,4585,9080,959300
False,False,0.1,0.02,1,54,13769,10,4624,9135,977400
False,False,0.1,0.02,1,55,13847,10,4645,9192,995500
False,False,0.1,0.02,1,56,13938,10,4670,9258,1013600
False,False,0.1,0.02,1,57,14036,10,4690,9336,1031700
False,False,0.1,0.02,1,58,14138,10,4723,9405,1049800
False,False,0.1,0.02,1,59,14227,10,4756,9461,1067900
False,False,0.1,0.02,1,60,14317,12,4784,9521,1086000
False,False,1.0,0.0,1,1,911,0,303,608,18100
False,False,1.0,0.0,1,2,911,0,303,608,36200
False,False,1.0,0.0,1,3,911,0,303,608,54300
False,False,1.0,0.0,1,4,911,0,303,608,72400
False,False,1.0,0.0,1,5,961,0,324,637,90500
False,False,1.0,0.0,1,6,1014,0,345,669,108600
False,False,1.0,0.0,1,7,1063,0,359,704,126700
False,False,1.0,0.0,1,8,1117,0,376,741,144800
False,False,1.0,0.0,1,9,1180,0,395,785,162900
False,False,1.0,0.0,1,10,1228,0,412,816,181000
False,False,1.0,0.0,1,11,1271,0,433,838,199100
False,False,1.0,0.0,1,12,1278,0,436,842,217200
False,False,1.0,0.0,1,13,1283,0,439,844,235300
False,False,1.0,0.0,1,14,1291,0,440,851,253400
False,False,1.0,0.0,1,15,1300,0,444,856,271500
False,False,1.0,0.0,1,16,1306,0,446,860,289600
False,False,1.0,0.0,1,17,1310,0,448,862,307700
False,False,1.0,0.0,1,18,1319,0,452,867,325800
False,False,1.0,0.0,1,19,1322,0,452,870,343900
False,False,1.0,0.0,1,20,1327,0,454,873,362000
False,False,1.0,0.0,1,21,1329,0,455,874,380100
False,False,1.0,0.0,1,22,1329,0,455,874,398200
False,False,1.0,0.0,1,23,1329,0,455,874,416300
False,False,1.0,0.0,1,24,1329,0,455,874,434400
False,False,1.0,0.0,1,25,1329,0,455,874,452500
False,False,1.0,0.0,1,26,1329,0,455,874,470600
False,False,1.0,0.0,1,27,1329,0,455,874,488700
False,False,1.0,0.0,1,28,1329,0,455,874,506800
False,False,1.0,0.0,1,29,1329,0,455,874,524900
False,False,1.0,0.0,1,30,1329,0,455,874,543000
False,False,1.0,0.0,1,31,1329,0,455,874,561100
False,False,1.0,0.0,1,32,1329,0,455,874,579200
False,False,1.0,0.0,1,33,1329,0,455,874,597300
False,False,1.0,0.0,1,34,1329,0,455,874,615400
False,False,1.0,0.0,1,35,1329,0,455,874,633500
False,False,1.0,0.0,1,36,1329,0,455,874,651600
False,False,1.0,0.0,1,37,1329,0,455,874,669700
False,False,1.0,0.0,1,38,1329,0,455,874,687800
False,False,1.0,0.0,1,39,1329,0,455,874,705900
False,False,1.0,0.0,1,40,1329,0,455,874,724000
False,False,1.0,0.0,1,41,1329,0,455,874,742100
False,False,1.0,0.0,1,42,1329,0,455,874,760200
False,False,1.0,0.0,1,43,1329,0,455,874,778300
False,False,1.0,0.0,1,44,1329,0,455,874,796400
False,False,1.0,0.0,1,45,1329,0,455,874,814500
False,False,1.0,0.0,1,46,1329,0,455,874,832600
False,False,1.0,0.0,1,47,1329,0,455,874,850700
False,False,1.0,0.0,1,48,1329,0,455,874,868800
False,False,1.0,0.0,1,49,1329,0,455,874,886900
False,False,1.0,0.0,1,50,1329,0,455,874,905000
False,False,1.0,0.0,1,51,1329,0,455,874,923100
False,False,1.0,0.0,1,52,1329,0,455,874,941200
False,False,1.0,0.0,1,53,1329,0,455,874,959300
False,False,1.0,0.0,1,54,1329,0,455,874,977400
False,False,1.0,0.0,1,55,1329,0,455,874,995500
False,False,1.0,0.0,1,56,1329,0,455,874,1013600
False,False,1.0,0.0,1,57,1329,0,455,874,1031700
False,False,1.0,0.0,1,58,1329,0,455,874,1049800
False,False,1.0,0.0,1,59,1329,0,455,874,1067900
False,False,1.0,0.0,1,60,1329,0,455,874,1086000
False,False,1.0,0.02,1,1,1264,0,403,861,18100
False,False,1.0,0.02,1,2,1604,0,519,1085,36200
False,False,1.0,0.02,1,3,1948,1,647,1300,54300
False,False,1.0,0.02,1,4,2271,1,747,1523,72400
False,False,1.0,0.02,1,5,2655,1,877,1777,90500
False,False,1.0,0.02,1,6,3023,1,997,2025,108600
False,False,1.0,0.02,1,7,3397,2,1112,2283,126700
False,False,1.0,0.02,1,8,3788,3,1249,2536,144800
False,False,1.0,0.02,1,9,4153,3,1374,2776,162900
False,False,1.0,0.02,1,10,4597,3,1515,3079,181000
False,False,1.0,0.02,1,11,4999,4,1643,3352,199100
False,False,1.0,0.02,1,12,5365,5,1758,3602,217200
False,False,1.0,0.02,1,13,5711,6,1887,3818,235300
False,False,1.0,0.02,1,14,6075,6,2002,4067,253400
False,False,1.0,0.02,1,15,6440,6,2125,4309,271500
False,False,1.0,0.02,1,16,6753,6,2232,4515,289600
False,False,1.0,0.02,1,17,7076,6,2353,4717,307700
False,False,1.0,0.02,1,18,7373,7,2442,4924,325800
False,False,1.0,0.02,1,19,7668,7,2557,5104,343900
False,False,1.0,0.02,1,20,7936,7,2661,5268,362000
False,False,1.0,0.02,1,21,8223,7,2756,5460,380100
