appointment_type,clinicians_meet_each_other,behavioural_infectivity_multiple_if_symptomatic,p_baseline_infected,p_external_infection_per_day,n_patients_per_household,iteration,n_patients,n_patients_infected,n_clinicians,n_clinicians_infected,n_family,n_family_infected,n_people,n_people_infected,n_contacts,n_clinician_patient_contacts
home_visit,False,1.0,0.01,0.0,4,1765,6000,1590,20,1,8230,2794,14250,4385,3941020,6000
home_visit,False,1.0,0.01,0.0,5,1765,6000,2668,20,2,8279,4185,14299,6855,5004415,6000
home_visit,False,1.0,0.01,0.0,6,1765,6000,4569,20,4,8305,7167,14325,11741,6060630,6000
home_visit,False,1.0,0.01,0.0,7,1765,6000,5983,20,2,8292,9637,14312,15622,7066386,6000
home_visit,False,1.0,0.01,0.0,8,1765,6000,7856,20,2,8179,11944,14199,19802,7998152,6000
home_visit,False,1.0,0.01,0.0,9,1765,6000,8415,20,5,8082,13258,14102,21678,8902362,6000
home_visit,False,1.0,0.01,0.0,10,1765,6000,11728,20,5,8249,18662,14269,30395,10123910,6000
home_visit,True,1.0,0.01,0.0,1,1766,6000,103,20,0,8040,222,14060,325,843480,6000
home_visit,True,1.0,0.01,0.0,2,1766,6000,347,20,2,8169,650,14189,999,1876139,6000
home_visit,True,1.0,0.01,0.0,3,1766,6000,840,20,0,8205,1536,14225,2376,2907015,6000
home_visit,True,1.0,0.01,0.0,4,1766,6000,1757,20,1,8181,2998,14201,4756,3917651,6000
home_visit,True,1.0,0.01,0.0,5,1766,6000,3143,20,1,8187,5033,14207,8177,4928895,6000
home_visit,True,1.0,0.01,0.0,6,1766,6000,3533,20,0,8095,5541,14115,9074,5882250,6000
home_visit,True,1.0,0.01,0.0,7,1766,6000,6090,20,2,8200,9372,14220,15464,6977229,6000
home_visit,True,1.0,0.01,0.0,8,1766,6000,6933,20,4,8358,10609,14378,17546,8188070,6000
home_visit,True,1.0,0.01,0.0,9,1766,6000,7866,20,4,8190,12101,14210,19971,9008304,6000
home_visit,True,1.0,0.01,0.0,10,1766,6000,11713,20,4,8134,17111,14154,28828,9975006,6000
home_visit,False,1.0,0.01,0.0,1,1766,6000,124,20,0,8395,247,14415,371,876775,6000
home_visit,False,1.0,0.01,0.0,2,1766,6000,423,20,0,8126,1039,14146,1462,1853572,6000
home_visit,False,1.0,0.01,0.0,3,1766,6000,757,20,0,8166,1232,14186,1989,2873058,6000
home_visit,False,1.0,0.01,0.0,4,1766,6000,1733,20,1,8158,2937,14178,4671,3900892,6000
home_visit,False,1.0,0.01,0.0,5,1766,6000,3109,20,2,8279,5309,14299,8420,5004415,6000
home_visit,False,1.0,0.01,0.0,6,1766,6000,3840,20,0,8320,5815,14340,9655,6071460,6000
home_visit,False,1.0,0.01,0.0,7,1766,6000,5531,20,4,8124,8584,14144,14119,6914310,6000
home_visit,False,1.0,0.01,0.0,8,1766,6000,6896,20,4,8164,9684,14184,16585,7974812,6000
home_visit,False,1.0,0.01,0.0,9,1766,6000,8874,20,3,8275,13469,14295,22347,9127101,6000
home_visit,False,1.0,0.01,0.0,10,1766,6000,10656,20,1,8192,15172,14212,25830,10053800,6000
home_visit,True,1.0,0.01,0.0,1,1767,6000,105,20,0,8177,193,14197,298,866117,6000
home_visit,True,1.0,0.01,0.0,2,1767,6000,451,20,0,8040,970,14060,1421,1838880,6000
home_visit,True,1.0,0.01,0.0,3,1767,6000,799,20,0,8261,1422,14281,2221,2928903,6000
home_visit,True,1.0,0.01,0.0,4,1767,6000,1831,20,4,8206,3093,14226,4928,3922491,6000
home_visit,True,1.0,0.01,0.0,5,1767,6000,2720,20,2,8116,4347,14136,7069,4878247,6000
home_visit,True,1.0,0.01,0.0,6,1767,6000,4087,20,3,8205,6396,14225,10486,5976247,6000
home_visit,True,1.0,0.01,0.0,7,1767,6000,5128,20,2,8336,8056,14356,13187,7133113,6000
home_visit,True,1.0,0.01,0.0,8,1767,6000,6613,20,4,8349,10143,14369,16760,8177507,6000
home_visit,True,1.0,0.01,0.0,9,1767,6000,8217,20,3,8268,12271,14288,20491,9140522,6000
home_visit,True,1.0,0.01,0.0,10,1767,6000,12331,20,9,8177,17738,14197,30078,10031949,6000
home_visit,False,1.0,0.01,0.0,1,1767,6000,119,20,0,8388,222,14408,341,870108,6000
home_visit,False,1.0,0.01,0.0,2,1767,6000,441,20,0,8147,946,14167,1387,1857994,6000
home_visit,False,1.0,0.01,0.0,3,1767,6000,716,20,0,8437,1315,14457,2031,2998851,6000
home_visit,False,1.0,0.01,0.0,4,1767,6000,1717,20,1,8358,2878,14378,4596,4000752,6000
home_visit,False,1.0,0.01,0.0,5,1767,6000,2526,20,0,8107,4015,14127,6541,4871255,6000
home_visit,False,1.0,0.01,0.0,6,1767,6000,3727,20,2,8078,5707,14098,9436,5833788,6000
home_visit,False,1.0,0.01,0.0,7,1767,6000,5121,20,1,8169,7591,14189,12713,6939171,6000
home_visit,False,1.0,0.01,0.0,8,1767,6000,7874,20,3,8200,11582,14220,19459,7998200,6000
home_visit,False,1.0,0.01,0.0,9,1767,6000,9742,20,8,8192,13976,14212,23726,9034029,6000
home_visit,False,1.0,0.01,0.0,10,1767,6000,10406,20,8,8185,15111,14205,25529,10032910,6000
home_visit,True,1.0,0.01,0.0,1,1768,6000,125,20,2,8340,242,14360,370,884256,6000
home_visit,True,1.0,0.01,0.0,2,1768,6000,337,20,1,8120,684,14140,1022,1847547,6000
home_visit,True,1.0,0.01,0.0,3,1768,6000,877,20,1,8344,1648,14364,2526,2963519,6000
home_visit,True,1.0,0.01,0.0,4,1768,6000,1767,20,0,8408,2951,14428,4718,4038032,6000
home_visit,True,1.0,0.01,0.0,5,1768,6000,2710,20,1,8089,4078,14109,6790,4876145,6000
home_visit,True,1.0,0.01,0.0,6,1768,6000,4260,20,4,8270,6743,14290,11007,6050311,6000
home_visit,True,1.0,0.01,0.0,7,1768,6000,5878,20,2,8278,9559,14298,15439,7069268,6000
home_visit,True,1.0,0.01,0.0,8,1768,6000,6860,20,4,8095,10016,14115,16880,7901574,6000
home_visit,True,1.0,0.01,0.0,9,1768,6000,8979,20,4,8341,13624,14361,22607,9218739,6000
home_visit,True,1.0,0.01,0.0,10,1768,6000,12851,20,12,8187,19538,14207,32405,10031227,6000
home_visit,False,1.0,0.01,0.0,1,1768,6000,139,20,0,8167,321,14187,460,844147,6000
home_visit,False,1.0,0.01,0.0,2,1768,6000,342,20,1,8107,769,14127,1112,1845794,6000
home_visit,False,1.0,0.01,0.0,3,1768,6000,860,20,0,8257,1574,14277,2434,2906871,6000
home_visit,False,1.0,0.01,0.0,4,1768,6000,1795,20,1,8173,2818,14193,4614,3902032,6000
home_visit,False,1.0,0.01,0.0,5,1768,6000,2258,20,0,8195,3394,14215,5652,4926235,6000
home_visit,False,1.0,0.01,0.0,6,1768,6000,3750,20,3,8340,5982,14360,9735,6085980,6000
home_visit,False,1.0,0.01,0.0,7,1768,6000,5674,20,1,8179,9034,14199,14709,6976861,6000
home_visit,False,1.0,0.01,0.0,8,1768,6000,7931,20,2,8260,11661,14280,19594,8061500,6000
home_visit,False,1.0,0.01,0.0,9,1768,6000,8705,20,6,8158,13122,14178,21833,8976729,6000
home_visit,False,1.0,0.01,0.0,10,1768,6000,10941,20,5,8268,16061,14288,27008,10157700,6000
home_visit,True,1.0,0.01,0.0,1,1769,6000,140,20,0,8234,267,14254,407,868214,6000
home_visit,True,1.0,0.01,0.0,2,1769,6000,388,20,1,8171,684,14191,1073,1865182,6000
home_visit,True,1.0,0.01,0.0,3,1769,6000,835,20,2,8082,1447,14102,2284,2870033,6000
home_visit,True,1.0,0.01,0.0,4,1769,6000,1798,20,1,8344,3371,14364,5170,4004236,6000
home_visit,True,1.0,0.01,0.0,5,1769,6000,2796,20,4,8146,4395,14166,7195,4909751,6000
home_visit,True,1.0,0.01,0.0,6,1769,6000,4407,20,2,8395,7044,14415,11453,6138370,6000
home_visit,True,1.0,0.01,0.0,7,1769,6000,5208,20,2,8126,7764,14146,12974,6924397,6000
home_visit,True,1.0,0.01,0.0,8,1769,6000,5645,20,3,8134,8480,14154,14128,7954866,6000
home_visit,True,1.0,0.01,0.0,9,1769,6000,9178,20,2,8278,14421,14298,23604,9152046,6000
home_visit,True,1.0,0.01,0.0,10,1769,6000,9970,20,11,8278,14983,14298,24966,10190675,6000
home_visit,False,1.0,0.01,0.0,1,1769,6000,141,20,0,8275,316,14295,457,859495,6000
home_visit,False,1.0,0.01,0.0,2,1769,6000,355,20,0,8203,683,14223,1038,1867226,6000
home_visit,False,1.0,0.01,0.0,3,1769,6000,890,20,2,8147,1662,14167,2554,2873421,6000
home_visit,False,1.0,0.01,0.0,4,1769,6000,2054,20,2,8398,3648,14418,5704,4011052,6000
home_visit,False,1.0,0.01,0.0,5,1769,6000,2404,20,1,8166,3567,14186,5972,4909890,6000
home_visit,False,1.0,0.01,0.0,6,1769,6000,4105,20,2,8230,6202,14250,10309,6005700,6000
home_visit,False,1.0,0.01,0.0,7,1769,6000,5874,20,4,8320,8909,14340,14787,7105108,6000
home_visit,False,1.0,0.01,0.0,8,1769,6000,7503,20,8,8078,10737,14098,18249,7847884,6000
home_visit,False,1.0,0.01,0.0,9,1769,6000,8111,20,5,8116,11776,14136,19893,8899197,6000
home_visit,False,1.0,0.01,0.0,10,1769,6000,11145,20,6,8165,16448,14185,27600,10020410,6000
home_visit,True,1.0,0.01,0.0,1,1770,6000,123,20,0,8164,241,14184,364,859624,6000
home_visit,True,1.0,0.01,0.0,2,1770,6000,351,20,0,8268,681,14288,1032,1892556,6000
home_visit,True,1.0,0.01,0.0,3,1770,6000,733,20,1,8292,1252,14312,1986,2934023,6000
home_visit,True,1.0,0.01,0.0,4,1770,6000,1651,20,0,8329,2683,14349,4334,3994096,6000
home_visit,True,1.0,0.01,0.0,5,1770,6000,2756,20,2,8179,4365,14199,7124,4959916,6000
home_visit,True,1.0,0.01,0.0,6,1770,6000,3860,20,1,8120,5774,14140,9635,5893307,6000
home_visit,True,1.0,0.01,0.0,7,1770,6000,5740,20,2,8206,8685,14226,14427,6984651,6000
home_visit,True,1.0,0.01,0.0,8,1770,6000,8067,20,5,8200,12095,14220,20169,8001456,6000
home_visit,True,1.0,0.01,0.0,9,1770,6000,8217,20,4,8190,12055,14210,20276,9013428,6000
home_visit,True,1.0,0.01,0.0,10,1770,6000,10337,20,6,8408,15750,14428,26093,10353860,6000
home_visit,False,1.0,0.01,0.0,1,1770,6000,117,20,1,8388,203,14408,321,870108,6000
home_visit,False,1.0,0.01,0.0,2,1770,6000,345,20,1,8134,650,14154,996,1860788,6000
home_visit,False,1.0,0.01,0.0,3,1770,6000,984,20,2,8437,2044,14457,3030,2998851,6000
home_visit,False,1.0,0.01,0.0,4,1770,6000,1404,20,0,8089,2370,14109,3774,3856936,6000
home_visit,False,1.0,0.01,0.0,5,1770,6000,2651,20,0,8116,4159,14136,6810,4866980,6000
home_visit,False,1.0,0.01,0.0,6,1770,6000,3664,20,2,8101,5585,14121,9251,5868546,6000
home_visit,False,1.0,0.01,0.0,7,1770,6000,5236,20,3,8177,7997,14197,13236,6974393,6000
home_visit,False,1.0,0.01,0.0,8,1770,6000,7332,20,4,8200,10739,14220,18077,7998200,6000
home_visit,False,1.0,0.01,0.0,9,1770,6000,9297,20,6,8124,13441,14144,22746,8932299,6000
home_visit,False,1.0,0.01,0.0,10,1770,6000,9438,20,3,8167,14653,14187,24094,10014790,6000
home_visit,True,1.0,0.01,0.0,1,1771,6000,123,20,1,8388,272,14408,396,881375,6000
home_visit,True,1.0,0.01,0.0,2,1771,6000,386,20,0,8017,624,14037,1010,1812254,6000
home_visit,True,1.0,0.01,0.0,3,1771,6000,847,20,3,8437,1661,14457,2511,3009853,6000
home_visit,True,1.0,0.01,0.0,4,1771,6000,1500,20,1,8119,2503,14139,4004,3894063,6000
home_visit,True,1.0,0.01,0.0,5,1771,6000,3068,20,3,8341,5287,14361,8358,5070172,6000
home_visit,True,1.0,0.01,0.0,6,1771,6000,4126,20,2,8379,6591,14399,10719,6132088,6000
home_visit,True,1.0,0.01,0.0,7,1771,6000,5885,20,4,8270,9423,14290,15313,7078871,6000
home_visit,True,1.0,0.01,0.0,8,1771,6000,7229,20,6,8200,10812,14220,18047,8009074,6000
home_visit,True,1.0,0.01,0.0,9,1771,6000,9543,20,7,8187,13770,14207,23320,9006684,6000
home_visit,True,1.0,0.01,0.0,10,1771,6000,11103,20,8,8325,16290,14345,27404,10239172,6000
home_visit,False,1.0,0.01,0.0,1,1771,6000,135,20,0,8171,295,14191,430,841691,6000
home_visit,False,1.0,0.01,0.0,2,1771,6000,338,20,0,8336,691,14356,1029,1918012,6000
home_visit,False,1.0,0.01,0.0,3,1771,6000,931,20,1,8146,1884,14166,2816,2870838,6000
home_visit,False,1.0,0.01,0.0,4,1771,6000,1609,20,3,8156,2771,14176,4383,3882764,6000
home_visit,False,1.0,0.01,0.0,5,1771,6000,2973,20,1,8257,5067,14277,8041,4972445,6000
home_visit,False,1.0,0.01,0.0,6,1771,6000,3526,20,4,8169,5306,14189,8836,5913474,6000
home_visit,False,1.0,0.01,0.0,7,1771,6000,4882,20,3,8173,7377,14193,12262,6947665,6000
home_visit,False,1.0,0.01,0.0,8,1771,6000,7523,20,3,8203,11682,14223,19208,7998644,6000
home_visit,False,1.0,0.01,0.0,9,1771,6000,8897,20,6,8187,13049,14207,21952,8995938,6000
home_visit,False,1.0,0.01,0.0,10,1771,6000,10803,20,4,8305,16293,14325,27101,10215130,6000
home_visit,True,1.0,0.01,0.0,1,1772,6000,143,20,1,8260,276,14280,420,869307,6000
home_visit,True,1.0,0.01,0.0,2,1772,6000,404,20,1,8395,739,14415,1144,1939897,6000
home_visit,True,1.0,0.01,0.0,3,1772,6000,853,20,1,8278,1417,14298,2271,2933261,6000
home_visit,True,1.0,0.01,0.0,4,1772,6000,1657,20,1,8095,3059,14115,4718,3861580,6000
home_visit,True,1.0,0.01,0.0,5,1772,6000,2746,20,2,8284,4336,14304,7084,5010774,6000
home_visit,True,1.0,0.01,0.0,6,1772,6000,4233,20,5,8166,6386,14186,10625,5934355,6000
home_visit,True,1.0,0.01,0.0,7,1772,6000,5626,20,0,8268,8767,14288,14393,7055370,6000
home_visit,True,1.0,0.01,0.0,8,1772,6000,8528,20,7,8292,13385,14312,21920,8117048,6000
home_visit,True,1.0,0.01,0.0,9,1772,6000,8246,20,3,8158,12351,14178,20600,8987865,6000
home_visit,True,1.0,0.01,0.0,10,1772,6000,9593,20,7,8230,14542,14250,24143,10119663,6000
home_visit,False,1.0,0.01,0.0,1,1772,6000,127,20,0,8031,278,14051,405,824391,6000
home_visit,False,1.0,0.01,0.0,2,1772,6000,375,20,1,8395,723,14415,1099,1928630,6000
home_visit,False,1.0,0.01,0.0,3,1772,6000,865,20,2,8164,1577,14184,2444,2890992,6000
home_visit,False,1.0,0.01,0.0,4,1772,6000,2103,20,2,8276,3487,14296,5592,3972524,6000
home_visit,False,1.0,0.01,0.0,5,1772,6000,2805,20,3,8181,4738,14201,7546,4923645,6000
home_visit,False,1.0,0.01,0.0,6,1772,6000,4009,20,2,8166,6008,14186,10019,5923476,6000
home_visit,False,1.0,0.01,0.0,7,1772,6000,6137,20,3,8398,9545,14418,15685,7179814,6000
home_visit,False,1.0,0.01,0.0,8,1772,6000,7639,20,3,8268,11626,14288,19268,8085924,6000
home_visit,False,1.0,0.01,0.0,9,1772,6000,10004,20,4,8221,15230,14241,25239,9027267,6000
home_visit,False,1.0,0.01,0.0,10,1772,6000,10747,20,4,8200,16111,14220,26863,10027660,6000
home_visit,True,1.0,0.01,0.0,1,1773,6000,113,20,1,8190,256,14210,370,854477,6000
home_visit,True,1.0,0.01,0.0,2,1773,6000,344,20,0,8275,773,14295,1117,1903550,6000
home_visit,True,1.0,0.01,0.0,3,1773,6000,952,20,0,8177,1759,14197,2711,2906271,6000
home_visit,True,1.0,0.01,0.0,4,1773,6000,1638,20,1,8164,2816,14184,4455,3919443,6000
home_visit,True,1.0,0.01,0.0,5,1773,6000,2329,20,3,8329,3926,14349,6258,5034693,6000
home_visit,True,1.0,0.01,0.0,6,1773,6000,4280,20,5,8147,6434,14167,10720,5926626,6000
home_visit,True,1.0,0.01,0.0,7,1773,6000,5224,20,3,8165,7646,14185,12873,6960049,6000
home_visit,True,1.0,0.01,0.0,8,1773,6000,7216,20,6,8261,11095,14281,18317,8059142,6000
home_visit,True,1.0,0.01,0.0,9,1773,6000,10790,20,5,8268,16266,14288,27061,9140771,6000
home_visit,True,1.0,0.01,0.0,10,1773,6000,9980,20,6,8120,14262,14140,24250,9919063,6000
home_visit,False,1.0,0.01,0.0,1,1773,6000,131,20,2,8190,247,14210,380,850050,6000
home_visit,False,1.0,0.01,0.0,2,1773,6000,448,20,1,8078,870,14098,1319,1832476,6000
home_visit,False,1.0,0.01,0.0,3,1773,6000,819,20,2,8017,1375,14037,2196,2801151,6000
home_visit,False,1.0,0.01,0.0,4,1773,6000,1741,20,1,8140,2771,14160,4513,3879940,6000
home_visit,False,1.0,0.01,0.0,5,1773,6000,2766,20,3,8124,4498,14144,7268,4896840,6000
home_visit,False,1.0,0.01,0.0,6,1773,6000,4399,20,3,8408,7172,14428,11574,6129768,6000
home_visit,False,1.0,0.01,0.0,7,1773,6000,5772,20,1,8101,8432,14121,14205,6873415,6000
home_visit,False,1.0,0.01,0.0,8,1773,6000,8080,20,3,8379,12340,14399,20423,8205072,6000
home_visit,False,1.0,0.01,0.0,9,1773,6000,9021,20,3,8252,13105,14272,22129,9093132,6000
home_visit,False,1.0,0.01,0.0,10,1773,6000,12857,20,10,8349,19369,14369,32236,10266270,6000
home_visit,True,1.0,0.01,0.0,1,1774,6000,110,20,0,8336,227,14356,337,879956,6000
home_visit,True,1.0,0.01,0.0,2,1774,6000,423,20,4,8120,780,14140,1207,1847414,6000
home_visit,True,1.0,0.01,0.0,3,1774,6000,743,20,3,8169,1288,14189,2034,2884321,6000
home_visit,True,1.0,0.01,0.0,4,1774,6000,1652,20,2,8089,2764,14109,4418,3868203,6000
home_visit,True,1.0,0.01,0.0,5,1774,6000,2695,20,0,8341,4252,14361,6947,5070305,6000
home_visit,True,1.0,0.01,0.0,6,1774,6000,3769,20,9,8089,6360,14109,10138,5888280,6000
home_visit,True,1.0,0.01,0.0,7,1774,6000,5109,20,2,8119,7707,14139,12818,6926795,6000
home_visit,True,1.0,0.01,0.0,8,1774,6000,6557,20,3,8095,10476,14115,17037,7901447,6000
home_visit,True,1.0,0.01,0.0,9,1774,6000,7174,20,4,8167,10634,14187,17812,9003418,6000
home_visit,True,1.0,0.01,0.0,10,1774,6000,10819,20,6,8156,15268,14176,26094,9986187,6000
home_visit,False,1.0,0.01,0.0,1,1774,6000,112,20,1,8171,210,14191,323,841691,6000
home_visit,False,1.0,0.01,0.0,2,1774,6000,260,20,1,8082,583,14102,844,1838244,6000
home_visit,False,1.0,0.01,0.0,3,1774,6000,907,20,0,8146,1835,14166,2742,2870838,6000
home_visit,False,1.0,0.01,0.0,4,1774,6000,1758,20,6,8167,3266,14187,5030,3909088,6000
home_visit,False,1.0,0.01,0.0,5,1774,6000,2959,20,2,8268,4974,14288,7935,5002560,6000
home_visit,False,1.0,0.01,0.0,6,1774,6000,4024,20,2,8185,6228,14205,10254,5969490,6000
home_visit,False,1.0,0.01,0.0,7,1774,6000,4674,20,1,8325,7276,14345,11952,7110183,6000
home_visit,False,1.0,0.01,0.0,8,1774,6000,7645,20,3,8203,10636,14223,18284,7998644,6000
home_visit,False,1.0,0.01,0.0,9,1774,6000,8341,20,6,8158,12247,14178,20594,8976729,6000
home_visit,False,1.0,0.01,0.0,10,1774,6000,10312,20,4,8257,14906,14277,25223,10120090,6000
home_visit,True,1.0,0.01,0.0,1,1775,6000,105,20,0,8163,229,14183,334,846723,6000
home_visit,True,1.0,0.01,0.0,2,1775,6000,343,20,0,8257,771,14277,1114,1900994,6000
home_visit,True,1.0,0.01,0.0,3,1775,6000,983,20,1,8310,1888,14330,2872,2956937,6000
home_visit,True,1.0,0.01,0.0,4,1775,6000,1971,20,3,8195,3108,14215,5082,3924408,6000
home_visit,True,1.0,0.01,0.0,5,1775,6000,2352,20,1,8305,3962,14325,6315,5033272,6000
home_visit,True,1.0,0.01,0.0,6,1775,6000,3895,20,3,8260,6167,14280,10065,6008014,6000
home_visit,True,1.0,0.01,0.0,7,1775,6000,5597,20,4,8284,9091,14304,14692,7073362,6000
home_visit,True,1.0,0.01,0.0,8,1775,6000,7679,20,7,8324,11419,14344,19106,8162638,6000
home_visit,True,1.0,0.01,0.0,9,1775,6000,8546,20,4,8230,12645,14250,21197,9101421,6000
home_visit,True,1.0,0.01,0.0,10,1775,6000,10290,20,8,8234,14957,14254,25255,10117597,6000
home_visit,False,1.0,0.01,0.0,1,1775,6000,116,20,1,8181,211,14201,328,850401,6000
home_visit,False,1.0,0.01,0.0,2,1775,6000,353,20,2,8275,702,14295,1057,1892150,6000
home_visit,False,1.0,0.01,0.0,3,1775,6000,954,20,2,8190,1844,14210,2800,2889810,6000
home_visit,False,1.0,0.01,0.0,4,1775,6000,1894,20,2,8278,3098,14298,4994,3965392,6000
home_visit,False,1.0,0.01,0.0,5,1775,6000,2944,20,3,8260,4932,14280,7879,4970060,6000
home_visit,False,1.0,0.01,0.0,6,1775,6000,4036,20,5,8147,6180,14167,10221,5915622,6000
home_visit,False,1.0,0.01,0.0,7,1775,6000,5268,20,3,8031,8124,14051,13395,6813339,6000
home_visit,False,1.0,0.01,0.0,8,1775,6000,8212,20,6,8177,12684,14197,20902,7990816,6000
home_visit,False,1.0,0.01,0.0,9,1775,6000,9191,20,7,8292,13581,14312,22780,9146940,6000
home_visit,False,1.0,0.01,0.0,10,1775,6000,11015,20,6,8326,15764,14346,26785,10240840,6000
home_visit,True,1.0,0.01,0.0,1,1776,6000,112,20,0,8278,252,14298,364,878578,6000
home_visit,True,1.0,0.01,0.0,2,1776,6000,414,20,0,8329,778,14349,1192,1914938,6000
home_visit,True,1.0,0.01,0.0,3,1776,6000,862,20,1,8292,1552,14312,2415,2934156,6000
home_visit,True,1.0,0.01,0.0,4,1776,6000,1776,20,2,8078,2801,14098,4579,3842719,6000
home_visit,True,1.0,0.01,0.0,5,1776,6000,2780,20,2,8082,4652,14102,7434,4893917,6000
home_visit,True,1.0,0.01,0.0,6,1776,6000,3893,20,2,8190,5817,14210,9712,5959667,6000
home_visit,True,1.0,0.01,0.0,7,1776,6000,5333,20,9,8276,8431,14296,13774,7090469,6000
home_visit,True,1.0,0.01,0.0,8,1776,6000,6642,20,4,8200,9769,14220,16417,8001469,6000
home_visit,True,1.0,0.01,0.0,9,1776,6000,8665,20,8,8408,12749,14428,21422,9292202,6000
home_visit,True,1.0,0.01,0.0,10,1776,6000,10063,20,7,8261,14862,14281,24934,10137535,6000
home_visit,False,1.0,0.01,0.0,1,1776,6000,89,20,0,8126,201,14146,290,840506,6000
home_visit,False,1.0,0.01,0.0,2,1776,6000,334,20,0,8200,713,14220,1047,1870100,6000
home_visit,False,1.0,0.01,0.0,3,1776,6000,904,20,0,8320,1678,14340,2582,2935860,6000
home_visit,False,1.0,0.01,0.0,4,1776,6000,1634,20,4,8017,2752,14037,4390,3796108,6000
home_visit,False,1.0,0.01,0.0,5,1776,6000,2134,20,3,8124,3546,14144,5683,4896840,6000
home_visit,False,1.0,0.01,0.0,6,1776,6000,3675,20,3,8149,5664,14169,9342,5918814,6000
home_visit,False,1.0,0.01,0.0,7,1776,6000,5107,20,1,8221,7722,14241,12831,6978001,6000
home_visit,False,1.0,0.01,0.0,8,1776,6000,7505,20,4,8206,11545,14226,19054,8004248,6000
home_visit,False,1.0,0.01,0.0,9,1776,6000,10486,20,3,8379,15606,14399,26096,9251241,6000
home_visit,False,1.0,0.01,0.0,10,1776,6000,9845,20,3,8124,14329,14144,24177,9948180,6000
home_visit,True,1.0,0.01,0.0,1,1777,6000,121,20,0,8336,284,14356,405,879956,6000
home_visit,True,1.0,0.01,0.0,2,1777,6000,310,20,1,8341,626,14361,937,1922389,6000
home_visit,True,1.0,0.01,0.0,3,1777,6000,706,20,2,8276,1358,14296,2066,2935942,6000
home_visit,True,1.0,0.01,0.0,4,1777,6000,1724,20,4,8169,3084,14189,4812,3904606,6000
home_visit,True,1.0,0.01,0.0,5,1777,6000,3112,20,2,8349,5039,14369,8153,5059525,6000
home_visit,True,1.0,0.01,0.0,6,1777,6000,4061,20,3,8171,5854,14191,9918,5935060,6000
home_visit,True,1.0,0.01,0.0,7,1777,6000,5996,20,5,8140,9049,14160,15050,6921814,6000
home_visit,True,1.0,0.01,0.0,8,1777,6000,6441,20,0,8263,9402,14283,15843,8084144,6000
home_visit,True,1.0,0.01,0.0,9,1777,6000,8889,20,7,8177,12720,14197,21616,8992320,6000
home_visit,True,1.0,0.01,0.0,10,1777,6000,11468,20,1,8095,16536,14115,28005,9887770,6000
home_visit,False,1.0,0.01,0.0,1,1777,6000,156,20,0,8185,293,14205,449,851485,6000
home_visit,False,1.0,0.01,0.0,2,1777,6000,374,20,0,8156,753,14176,1127,1854472,6000
home_visit,False,1.0,0.01,0.0,3,1777,6000,974,20,0,8336,1740,14356,2714,2966328,6000
home_visit,False,1.0,0.01,0.0,4,1777,6000,1921,20,3,8195,3243,14215,5167,3913400,6000
home_visit,False,1.0,0.01,0.0,5,1777,6000,2641,20,1,8146,4434,14166,7076,4898750,6000
home_visit,False,1.0,0.01,0.0,6,1777,6000,3707,20,2,8305,5763,14325,9472,6060630,6000
home_visit,False,1.0,0.01,0.0,7,1777,6000,5296,20,3,8252,8583,14272,13883,7023872,6000
home_visit,False,1.0,0.01,0.0,8,1777,6000,7618,20,2,8169,11246,14189,18866,7957212,6000
home_visit,False,1.0,0.01,0.0,9,1777,6000,10417,20,7,8234,15530,14254,25957,9056895,6000
home_visit,False,1.0,0.01,0.0,10,1777,6000,11238,20,10,8133,15769,14153,27019,9943530,6000
home_visit,True,1.0,0.01,0.0,1,1778,6000,146,20,0,8203,256,14223,402,858823,6000
home_visit,True,1.0,0.01,0.0,2,1778,6000,369,20,0,8230,737,14250,1106,1891220,6000
home_visit,True,1.0,0.01,0.0,3,1778,6000,837,20,4,8270,1570,14290,2411,2948034,6000
home_visit,True,1.0,0.01,0.0,4,1778,6000,1751,20,0,8181,2832,14201,4583,3917784,6000
home_visit,True,1.0,0.01,0.0,5,1778,6000,3445,20,5,8329,5622,14349,9072,5034952,6000
home_visit,True,1.0,0.01,0.0,6,1778,6000,4847,20,7,8158,7460,14178,12316,5927100,6000
home_visit,True,1.0,0.01,0.0,7,1778,6000,5174,20,0,8082,7593,14102,12767,6891096,6000
home_visit,True,1.0,0.01,0.0,8,1778,6000,6139,20,2,8173,9217,14193,15358,7969700,6000
home_visit,True,1.0,0.01,0.0,9,1778,6000,8368,20,2,8095,12530,14115,20900,8895923,6000
home_visit,True,1.0,0.01,0.0,10,1778,6000,10822,20,7,8190,15776,14210,26607,10036284,6000
home_visit,False,1.0,0.01,0.0,1,1778,6000,110,20,0,8190,204,14210,314,850050,6000
home_visit,False,1.0,0.01,0.0,2,1778,6000,384,20,1,8082,740,14102,1125,1849884,6000
home_visit,False,1.0,0.01,0.0,3,1778,6000,1078,20,0,8275,1906,14295,2984,2927685,6000
home_visit,False,1.0,0.01,0.0,4,1778,6000,1689,20,1,8017,2800,14037,4490,3796108,6000
home_visit,False,1.0,0.01,0.0,5,1778,6000,2664,20,2,8185,4029,14205,6695,4919705,6000
home_visit,False,1.0,0.01,0.0,6,1778,6000,4088,20,3,8126,6456,14146,10547,5895576,6000
home_visit,False,1.0,0.01,0.0,7,1778,6000,5598,20,0,8268,8989,14288,14587,7066818,6000
